month	day	plot_id	species_id	sex	hindfoot_length	weight
10	16	1993	9	OT	F	20	16
10	16	1993	14	DM	M	35	42
10	16	1993	3	NL	M		148
10	16	1993	14	DM	M	37	33
10	16	1993	11	DM	M	38	44
10	16	1993	15	PF	F	15	9
10	16	1993	3	NL	M	32	144
10	16	1993	8	DO	M	36	52
10	16	1993	4	DM	M	37	47
10	16	1993	4	DM	M	36	42
10	16	1993	8	CB			
10	16	1993	5	DM	F	35	33
10	16	1993	9	DM	M	36	45
10	16	1993	11	DM	M	38	42
10	16	1993	9	DM	M	36	38
10	16	1993	15	PP	F	23	18
10	16	1993	14	DM	M	36	43
10	16	1993	4	DM	F	38	37
10	16	1993	11	DM	M	39	52
10	16	1993	6	PP	F	20	9
10	16	1993	8	DM	M	37	45
10	16	1993	9	OL	M	20	20
10	16	1993	8	DM	F	33	21
10	16	1993	3	RM	M	16	11
10	16	1993	6	RM	M	16	10
10	16	1993	11	DM	F	37	46
10	16	1993	8	DM	F	37	46
10	16	1993	3	PP	F	20	12
10	16	1993	10				
10	16	1993	16				
11	13	1993	2	OL	M	21	26
11	13	1993	7	CU			
11	13	1993	1	DM	F		40
11	13	1993	19	PF	F	16	8
11	13	1993	18	PF	F	15	11
11	13	1993	24	PE	F	19	18
11	13	1993	1	DM	M	35	38
11	13	1993	2	DM	M	36	39
11	13	1993	17	OT	M	20	24
11	13	1993	18	PF	F	16	9
11	13	1993	1	OT	F	21	20
11	13	1993	24	PE	M	19	10
11	13	1993	12	DM	F	36	35
11	13	1993	12	DM	F	38	42
11	13	1993	17	DM	M	36	48
11	13	1993	2	DM	M	36	49
11	13	1993	19	RM	M	17	13
11	13	1993	19	PF	F	14	9
11	13	1993	2	SO	F	25	70
11	13	1993	12	DM	M	36	42
11	13	1993	1	DM	F	36	43
11	13	1993	24	RM	M	17	12
11	13	1993	19	RM	M	17	10
11	13	1993	7	RM		17	10
11	13	1993	2	NL	M	35	154
11	13	1993	12	DM	M	39	46
11	13	1993	17	DM	M	36	53
11	13	1993	2	NL	M	34	160
11	13	1993	2	DO	F	36	46
11	13	1993	1	DM	M	38	47
11	13	1993	7	RM	M	17	13
11	13	1993	20				
11	13	1993	21				
11	13	1993	23				
11	13	1993	22	DS	M		111
11	14	1993	11	DM	F	37	44
11	14	1993	5	PF	M	15	7
11	14	1993	5	DM	F	37	40
11	14	1993	10	RM			
11	14	1993	3	NL	M	35	150
11	14	1993	15	PF	F	16	7
11	14	1993	4	DM	M	37	50
11	14	1993	15	RM	M	16	9
11	14	1993	6	DO	M	36	50
11	14	1993	14	DM	M	37	42
11	14	1993	15	CB			
11	14	1993	4	DM	M	35	42
11	14	1993	8	DO	M	36	45
11	14	1993	14	DM	M	37	40
11	14	1993	11	DM	M	38	51
11	14	1993	9	DM	M	37	43
11	14	1993	14	NL	F	34	124
11	14	1993	14	DM	M	38	44
11	14	1993	16	PF	M	14	7
11	14	1993	8	OT	M	20	25
11	14	1993	6	RM	M	17	13
11	14	1993	5	OT	M	20	24
11	14	1993	11	DM	M	37	41
11	14	1993	13	AH			
11	14	1993	4	DM	F	38	34
11	14	1993	8	DM	M	38	44
12	14	1993	2	DM	M	35	48
12	14	1993	22	AB			
12	14	1993	19	PF	F	13	8
12	14	1993	24	RM	M	16	11
12	14	1993	20	AB			
12	14	1993	24	AH			
12	14	1993	2	DM	M	35	36
12	14	1993	17	OL	M	18	20
12	14	1993	22	AB			
12	14	1993	18	OT	M	19	22
12	14	1993	19	PF	F	14	8
12	14	1993	18	RM	F	14	8
12	14	1993	17	DM	M	36	47
12	14	1993	12	DM	M	34	39
12	14	1993	22	DS	M	49	109
12	14	1993	2	DM	M	36	46
12	14	1993	18	RM	M	16	11
12	14	1993	2	NL	M	32	153
12	14	1993	23	AB			
12	14	1993	12	DM	F	36	39
12	14	1993	7	RM	F	16	12
12	14	1993	18	PF	F	14	9
12	14	1993	12	DM	F	37	33
12	14	1993	20	AB			
12	14	1993	23	AB			
12	14	1993	2	DO	F	36	42
12	14	1993	1				
12	14	1993	21	AH			
12	15	1993	11	DM	F	38	44
12	15	1993	14	DM	M	36	44
12	15	1993	3	NL	M	32	161
12	15	1993	14	DM	M	36	44
12	15	1993	3	RM	F	16	6
12	15	1993	4	DM	F	36	45
12	15	1993	5	DM	F	35	40
12	15	1993	15	PF	F	16	7
12	15	1993	8	DO	F	38	45
12	15	1993	6	PF	M	16	6
12	15	1993	4	DM	M	38	50
12	15	1993	14	DX			
12	15	1993	10	RM	F	15	7
12	15	1993	8	DO	M	38	45
12	15	1993	11	RM	M	17	8
12	15	1993	4	DM	F	34	35
12	15	1993	13	OT	M	20	19
12	15	1993	14	DM	M	35	42
12	15	1993	5	DM	M	35	42
12	15	1993	6	RM	M	17	11
12	15	1993	6	RM	F	17	8
12	15	1993	8	DM	M	37	43
12	15	1993	5	OT	M	21	22
12	15	1993	9	DM	M	36	37
12	15	1993	8	OL	M	21	24
12	15	1993	16	OL	F	19	17
12	15	1993	11	DM	M	37	41
12	15	1993	16	DM	M	34	42
2	1	1994	2	DM	M	37	39
2	1	1994	1	DM	M	35	39
2	1	1994	19	PF	M	16	8
2	1	1994	1	DM	F	36	41
2	1	1994	1	DM	F	36	42
2	1	1994	7	AH			
2	1	1994	1	OT	F	20	20
2	1	1994	1	AB			
2	1	1994	12	DM	M	36	42
2	1	1994	18	RM	F		8
2	1	1994	12	DM	F	37	33
2	1	1994	1	PC			
2	1	1994	12	DM	F	36	42
2	1	1994	1	DM	M	39	47
2	1	1994	23	AH			
2	1	1994	2	OT	M	20	36
2	1	1994	22				
2	1	1994	24	PU			
2	2	1994	17	DM	M	36	51
2	2	1994	4	DM	M	38	48
2	2	1994	3	NL	M	32	165
2	2	1994	5	DM	F	39	42
2	2	1994	16	RM	F	16	10
2	2	1994	4	DM	F	36	42
2	2	1994	17	DM	M	37	47
2	2	1994	8	DO	M	38	49
2	2	1994	17	DM	M	36	49
2	2	1994	5	DM	M	35	46
2	2	1994	3	SO	F		57
2	2	1994	4	DM	M	36	44
2	2	1994	20	PU			
2	2	1994	8	DM	M	37	47
2	2	1994	5	OT	M	20	22
2	2	1994	20	AB			
2	2	1994	5	OL	M	20	17
2	2	1994	3	SO	F	36	44
2	2	1994	6				
2	2	1994	21				
2	2	1994	3	RM	M	17	7
2	3	1994	15	PF	F	16	8
2	3	1994	13	OT	M	20	26
2	3	1994	13	DM	M	35	43
2	3	1994	9	DM	F	38	37
2	3	1994	14	DM	M	38	43
2	3	1994	11	DM	M	38	43
2	3	1994	14	AB			
2	3	1994	14	AH			
2	3	1994	14	DM	M	37	47
2	3	1994	5	OL	M	20	19
2	3	1994	5	OT	F	20	24
2	3	1994	14	DM	M	37	46
2	3	1994	11	DM	F	37	43
2	3	1994	13	OT	F	21	18
2	3	1994	14	DM	M	36	44
2	3	1994	13	OT	M	21	18
2	3	1994	9	DM	M	37	41
2	3	1994	10				
2	3	1994	16				
2	20	1994	17	AH			
2	20	1994	17	DM	M	36	43
2	20	1994	2	DM	M	37	40
2	20	1994	17	DM	M	39	42
2	20	1994	17	DM	F	36	47
2	20	1994	17	DM	M	38	49
2	20	1994	12	DM	F	38	33
2	20	1994	18	RM	M	17	9
2	20	1994	12	DM	F	37	40
2	20	1994	22	DM	F	37	38
2	20	1994	17	DM	M	38	52
2	20	1994	17	DM	F	37	43
2	20	1994	19	PF	F	16	8
2	20	1994	12	DM	M	38	42
2	20	1994	19	PF	F	15	8
2	20	1994	7	RM	M	17	8
2	20	1994	17	DM	M	39	44
2	20	1994	2	OT	M	20	27
2	20	1994	1				
2	20	1994	23				
2	21	1994	4	DM	F	36	45
2	21	1994	11	DM	F	38	49
2	21	1994	24	RM	M	14	11
2	21	1994	3	NL	M	35	171
2	21	1994	20	PF	M	17	9
2	21	1994	3	NL	M	35	170
2	21	1994	4	DM	M	38	50
2	21	1994	11	RM	F	18	10
2	21	1994	16	DM	M	37	49
2	21	1994	4	DM	M	34	37
2	21	1994	21	PF	F	18	8
2	21	1994	4	DM	F	37	39
2	21	1994	4	DM	M	35	50
2	21	1994	3	OT	M	20	27
2	21	1994	10				
2	22	1994	5	DM	M	36	46
2	22	1994	14	DM	M	39	41
2	22	1994	9	DX			
2	22	1994	5	DM	M	35	46
2	22	1994	15	PF	F	15	8
2	22	1994	9	DM	M	37	42
2	22	1994	14	DM	M	37	44
2	22	1994	5	DM	F	37	42
2	22	1994	14	DM	M	39	43
2	22	1994	13	AH			
2	22	1994	14	DM	M	36	44
2	22	1994	13	OT	M	21	21
2	22	1994	6	RM	F	18	9
2	22	1994	8	DM	M	39	50
2	22	1994	13	DM	M	37	43
3	11	1994	12	DM	F	36	41
3	11	1994	7	AB			
3	11	1994	2	DM	M	36	40
3	11	1994	23	RM	F	16	12
3	11	1994	17	DM	F	35	45
3	11	1994	23	RM	M	18	10
3	11	1994	17	DM	M	37	52
3	11	1994	22	DS	M	47	115
3	11	1994	12	DM	M	37	41
3	11	1994	2	DM	M	34	45
3	11	1994	17	DM	M	37	57
3	11	1994	12	DM	F	37	37
3	11	1994	21	PF	F	15	9
3	11	1994	19	RM	F	16	10
3	11	1994	17	OT	F	21	24
3	11	1994	2	DM	M	36	47
3	11	1994	19	RM	M	16	10
3	11	1994	17	OT	M	22	26
3	11	1994	1				
3	11	1994	18				
3	11	1994	20				
3	11	1994	24	RM	M	17	10
3	12	1994	14	DM	M	38	43
3	12	1994	3	RM	M		8
3	12	1994	9	OT	M	21	25
3	12	1994	8	DO	M	37	
3	12	1994	3	RM	F	16	9
3	12	1994	4	DM	F	38	54
3	12	1994	4	DM	M	37	52
3	12	1994	3	NL	M	35	
3	12	1994	11	DM	F	36	45
3	12	1994	14	DM	M	37	44
3	12	1994	11	DM	M	37	46
3	12	1994	11	DM	M	37	44
3	12	1994	14	DM	M	36	47
3	12	1994	11	DM	F	36	37
3	12	1994	6	PF	M	16	7
3	12	1994	13	DM	M	36	42
3	12	1994	5	PF	M	14	7
3	12	1994	4	DM	F	37	47
3	12	1994	6	RM	F	16	13
3	12	1994	11	DM	M	39	55
3	12	1994	11	DM	F	35	44
3	12	1994	4	DM	M	36	48
3	12	1994	11	DM	M	38	44
3	12	1994	8	DM	M	37	49
3	12	1994	9	DM	M	38	43
3	12	1994	8	OT	M	21	23
3	12	1994	10				
3	12	1994	15				
3	12	1994	16				
4	10	1994	22	DM	M	39	47
4	10	1994	24	RM	M	16	10
4	10	1994	19	PP	M	22	20
4	10	1994	19	PF	F	16	6
4	10	1994	22	DM	M	39	57
4	10	1994	22	DS	F	51	78
4	10	1994	22	DM	M	36	51
4	10	1994	22	DM	F	37	43
4	10	1994	2	OT	M	21	31
4	10	1994	12	DM	F	37	41
4	10	1994	2	OT	F	20	30
4	10	1994	22	DS	M	50	118
4	10	1994	21	PF	F	17	8
4	10	1994	17	DM	M	36	51
4	10	1994	22	PP	F	20	13
4	10	1994	18	RM	M	18	11
4	10	1994	17	DM	F	35	45
4	10	1994	12	DM	F	37	37
4	10	1994	2	DM	M	39	41
4	10	1994	19	PF	M	16	6
4	10	1994	1	DM	F		44
4	10	1994	2	DM	M	35	52
4	10	1994	1	DM	M	38	42
4	10	1994	2	NL	M		180
4	10	1994	17	DM	M	35	31
4	10	1994	12	OT	M	20	24
4	10	1994	2	PP	M	22	18
4	10	1994	1	DM	M	36	44
4	10	1994	19	PF	M	17	10
4	10	1994	17	PF	F		6
4	10	1994	1	DM	M	38	49
4	10	1994	19	PF	M	14	8
4	10	1994	7	PP	F	22	18
4	10	1994	20				
4	10	1994	23				
4	11	1994	9	DM	F	36	43
4	11	1994	4	DM	F	37	49
4	11	1994	6	PF	M	17	7
4	11	1994	3	RM	M	16	9
4	11	1994	14	DM	M	37	46
4	11	1994	3	RM	F	17	11
4	11	1994	8	DO	M	36	51
4	11	1994	3	PP	M	21	19
4	11	1994	3	NL	M	34	180
4	11	1994	14	DM	M	36	41
4	11	1994	4	DM	F	37	41
4	11	1994	11	DM	M	38	43
4	11	1994	11	DM	M	38	46
4	11	1994	13	DM	M	36	44
4	11	1994	11	DM	M	39	45
4	11	1994	8	DM	M	37	44
4	11	1994	13	OT	M	22	22
4	11	1994	11	DM	M	37	44
4	11	1994	11	DM	F	37	50
4	11	1994	14	DM	M	36	47
4	11	1994	6	PP	M	22	16
4	11	1994	11	DM	F	36	45
4	11	1994	8	DO	F	38	49
4	11	1994	4	DM	M	36	23
4	11	1994	8	SS			
4	11	1994	8	DM	M	38	51
4	11	1994	11	DM	M	39	52
4	11	1994	15	RM	M	16	8
4	11	1994	9	DM	M	38	46
4	11	1994	16	PP	M	21	20
4	11	1994	4	DM	F	34	24
4	11	1994	11	DM	F	37	35
4	11	1994	9	DM	M	37	43
4	11	1994	11	DM	M	32	43
4	11	1994	10	RM	F	16	10
4	11	1994	5				
5	18	1994	2	DM	M	36	44
5	18	1994	18	UR			
5	18	1994	24	SO	M	28	86
5	18	1994	2	NL	M	35	
5	18	1994	19	PF	M	16	8
5	18	1994	2	DM	M	36	51
5	18	1994	19	PF	M	16	6
5	18	1994	24	RM	F	17	10
5	18	1994	17	DM	M		
5	18	1994	7	RM	M	18	11
5	18	1994	21	PP	M	21	20
5	18	1994	19	PF	M	16	9
5	18	1994	17	DM	M	37	51
5	18	1994	1	DM	M	36	48
5	18	1994	17	DM	M	37	38
5	18	1994	12	DM	F	36	42
5	18	1994	7	PP	F	20	15
5	18	1994	21	PF	F	17	7
5	18	1994	21	PF	M	17	7
5	18	1994	23	AH			
5	18	1994	12	DM	M	35	29
5	18	1994	24	RM	M	17	9
5	18	1994	2	OT	M	20	32
5	18	1994	23	AH			
5	18	1994	22	DS	F	52	
5	18	1994	19	PP	M	22	19
5	18	1994	21	PP	F	22	24
5	18	1994	20				
5	19	1994	3	PP	F	26	21
5	19	1994	4	DM	F	37	43
5	19	1994	14	DM	M	38	44
5	19	1994	4	DM	M	36	26
5	19	1994	4	DM	M	39	51
5	19	1994	11	DM	F	34	18
5	19	1994	8	AH			
5	19	1994	6	PF	F	15	6
5	19	1994	11	DM	F	35	16
5	19	1994	4	DM	F	37	42
5	19	1994	8	DO	M	37	54
5	19	1994	13	UL			
5	19	1994	14	DM	M	37	46
5	19	1994	11	DM	M	34	18
5	19	1994	8	DO	M	38	52
5	19	1994	8	DM	M	38	51
5	19	1994	13	DM	F	35	38
5	19	1994	8	AH			
5	19	1994	8	UL			
5	19	1994	9	DM	M	38	47
5	19	1994	13	OL	F	21	19
5	19	1994	14	DM	M	36	46
5	19	1994	13	DM	M	34	45
5	19	1994	13	OT	M	22	28
5	19	1994	11	DM	M	37	44
5	19	1994	9	DM	M	38	42
5	19	1994	10				
5	19	1994	15				
5	19	1994	5				
5	19	1994	16				
6	14	1994	19	PF	F	15	11
6	14	1994	17	DM	F	36	24
6	14	1994	17	DM	M	36	40
6	14	1994	7	PP	M	22	11
6	14	1994	2	DO	M	38	42
6	14	1994	17	DM	M	37	50
6	14	1994	2	RM	M	17	9
6	14	1994	18	PP	F	21	19
6	14	1994	22	DS	F	50	104
6	14	1994	12	DM	M	37	33
6	14	1994	12	DM	F	38	45
6	14	1994	21	PP	F	22	20
6	14	1994	19	PF	M	16	8
6	14	1994	17	DM	F	37	41
6	14	1994	7	PP	F	23	19
6	14	1994	7	PP	F	22	17
6	14	1994	1	OL	F	21	37
6	14	1994	17	PF	F		
6	14	1994	1	DM	M	38	42
6	14	1994	20	PP	F	22	22
6	14	1994	7	PP	F	21	12
6	14	1994	18	PP	M	22	18
6	14	1994	24				
6	14	1994	23				
6	15	1994	13	OL	M	22	25
6	15	1994	5	SS			
6	15	1994	11	DM	F	36	29
6	15	1994	5	SS			
6	15	1994	14	DM	M	38	43
6	15	1994	3	PP	M	22	18
6	15	1994	8	DM	M	36	49
6	15	1994	11	DM	M	38	44
6	15	1994	8	DO	M	36	53
6	15	1994	14	DM	M	37	45
6	15	1994	13	OL	F	22	30
6	15	1994	3	PP	M	21	19
6	15	1994	8	DM	F	36	39
6	15	1994	13	PP	F	21	17
6	15	1994	4	DM	F	35	19
6	15	1994	11	DM	F	36	26
6	15	1994	15				
6	15	1994	16				
6	15	1994	10				
6	15	1994	9				
6	15	1994	6				
7	8	1994	12	DM	F	35	42
7	8	1994	17	DM	F	35	30
7	8	1994	17	DM	M	37	43
7	8	1994	19	PF	F	16	11
7	8	1994	7	PP	M	17	19
7	8	1994	20	PP	F	21	23
7	8	1994	17	DM	M	37	52
7	8	1994	12	DM	F	37	34
7	8	1994	22	DS		52	103
7	8	1994	1	DM	M	36	47
7	8	1994	22	DM	M	36	41
7	8	1994	21	PP	M	22	18
7	8	1994	23	RM	M	17	10
7	8	1994	19	PF	F	16	7
7	8	1994	7	PP	F	22	22
7	8	1994	1	PP	F	22	16
7	8	1994	12	DM	M	36	36
7	8	1994	1	DM	F	35	32
7	8	1994	18	PP	M	21	19
7	8	1994	23	RM	F	16	8
7	8	1994	2	DO	M	36	44
7	8	1994	19	PP	F	22	
7	8	1994	24				
7	9	1994	4	DM	F	36	41
7	9	1994	13	PP	M	23	20
7	9	1994	3	PP	M	23	20
7	9	1994	3	PP	F		
7	9	1994	4	SS			
7	9	1994	14	DM	M	37	43
7	9	1994	10	SS			
7	9	1994	8	DO	F	37	41
7	9	1994	8	DO	M	37	52
7	9	1994	8	SS			
7	9	1994	14	DM	M	37	43
7	9	1994	13	AH			
7	9	1994	8	DM	M	38	49
7	9	1994	11	DM	M	38	44
7	9	1994	3	RM	M	17	12
7	9	1994	8	DM	F	37	41
7	9	1994	14	AB			
7	9	1994	13	OT	F	21	27
7	9	1994	3	RM	F	22	11
7	9	1994	11	DM	F	35	31
7	9	1994	13	OL	M	22	29
7	9	1994	5				
7	9	1994	6				
7	9	1994	16				
7	9	1994	15				
7	9	1994	9	DM	M	37	47
8	17	1994	17	DM	F	35	36
8	17	1994	2	DM	M	36	44
8	17	1994	7	PP	F	21	17
8	17	1994	17	DM	M	36	48
8	17	1994	22	DS	M	50	111
8	17	1994	21	PP	M	23	22
8	17	1994	24	RM	F	16	10
8	17	1994	21	PF	M	16	8
8	17	1994	11	DM	M	38	43
8	17	1994	1	DM	F	35	41
8	17	1994	11	DM	M	36	31
8	17	1994	18	PF	F		9
8	17	1994	17	DM	M	36	51
8	17	1994	20	PP	F	21	21
8	17	1994	17	PF	F	15	8
8	17	1994	7	PP	F	22	20
8	17	1994	2	PP	M		
8	17	1994	21	PF	F	15	7
8	17	1994	1	DM	F	36	47
8	17	1994	2	PP	F	21	15
8	17	1994	21	PP	F	21	19
8	17	1994	19	PP	F	22	18
8	17	1994	20	PF	M	16	9
8	17	1994	23				
8	18	1994	9	DM	F	36	26
8	18	1994	3	PP	M	22	11
8	18	1994	3	PP	F	24	24
8	18	1994	13	OL	F	20	19
8	18	1994	3	NL	M	35	183
8	18	1994	6	PF	F	15	8
8	18	1994	12	DM	F	34	21
8	18	1994	4	DM	F	36	56
8	18	1994	14	DM	M	37	46
8	18	1994	12	DM	F	36	41
8	18	1994	12	DM	F	36	43
8	18	1994	3	PP	M	22	11
8	18	1994	14	OL	F	21	16
8	18	1994	15	PP	M	21	20
8	18	1994	12	DM	M	37	42
8	18	1994	16	RM	F	16	12
8	18	1994	14	DM	M	36	48
8	18	1994	6	PP	M	23	20
8	18	1994	6	PP	M	22	14
8	18	1994	14	OL	M	20	19
8	18	1994	5	PP	M	22	17
8	18	1994	8	PP	M	22	16
8	18	1994	13	DM	M	36	43
8	18	1994	10				
9	6	1994	19	PF	M	17	9
9	6	1994	17	DM	F	36	40
9	6	1994	2	DM	M	38	46
9	6	1994	7	AH			
9	6	1994	21	PF	F	17	8
9	6	1994	12	DM	F	37	27
9	6	1994	21	PP	M	24	22
9	6	1994	22	DS	M	50	112
9	6	1994	12	OL	F		26
9	6	1994	2	PP	F	21	15
9	6	1994	1	DM	F	38	46
9	6	1994	17	DM	M	36	39
9	6	1994	21	PP	F	22	15
9	6	1994	22	PP	M	22	14
9	6	1994	12	DM	F	36	42
9	6	1994	17	DM	M	36	55
9	6	1994	21	PF	F	15	8
9	6	1994	21	PF	M	17	9
9	6	1994	21	PF	F	15	8
9	6	1994	19	PP	F	22	18
9	6	1994	18				
9	6	1994	24				
9	6	1994	23				
9	6	1994	20				
9	7	1994	13	OL	M	21	21
9	7	1994	5	OL	M	20	17
9	7	1994	3	PP	F	24	16
9	7	1994	13	DM	M	35	46
9	7	1994	16	RM	F	17	13
9	7	1994	3	PP	F	23	20
9	7	1994	6	PF	F	16	9
9	7	1994	15	PP	F	26	18
9	7	1994	14	DM	M	37	46
9	7	1994	3	RM	F	18	14
9	7	1994	11	DM	M	38	45
9	7	1994	14	DM	M	35	48
9	7	1994	11	DM	M	39	39
9	7	1994	13	OL	F	20	23
9	7	1994	15	PP	M	21	17
9	7	1994	9	DM	F	37	49
9	7	1994	3	PP	M	22	16
9	7	1994	8	AH			
9	7	1994	4	DM	F	36	28
9	7	1994	6	PP			
9	7	1994	5	PP	M	23	17
9	7	1994	9	SS			
9	7	1994	8	PP	M	21	16
9	7	1994	14	DM	M	39	49
9	7	1994	9	DM	M	37	45
9	7	1994	15	AH			
9	7	1994	8	DM	M	38	52
9	7	1994	10				
10	12	1994	20	SU			
10	12	1994	12	DM	M	36	39
10	12	1994	20	RM	F	17	16
10	12	1994	2	PP	F	21	14
10	12	1994	17	AH			
10	12	1994	21	PF	F	16	8
10	12	1994	17	DM	F	36	45
10	12	1994	2	DM	M	38	43
10	12	1994	12	DM	M	37	47
10	12	1994	19	PF	F	16	9
10	12	1994	12	OL	F		27
10	12	1994	12	NL	M	37	220
10	12	1994	1	DM	F	36	43
10	12	1994	17	PF	F	16	7
10	12	1994	22	PP	M	22	14
10	12	1994	12	DM	M	36	48
10	12	1994	12	DM	F	37	42
10	12	1994	17	AH			
10	12	1994	22	DS	M	49	112
10	12	1994	12	DM	M	36	44
10	12	1994	21	PP	F	22	16
10	12	1994	2	DO	M	37	48
10	12	1994	17	DM	M	37	41
10	12	1994	12	DM	F	37	38
10	12	1994	19	PF	M	16	9
10	12	1994	17	DM	M	37	52
10	12	1994	2	DO	M	36	52
10	12	1994	18	PF	F	16	8
10	12	1994	20	PP	F	22	18
10	12	1994	17	DM	F	37	42
10	12	1994	21	PF	F	16	7
10	12	1994	21	PF	F	16	7
10	12	1994	7	RM	M	17	9
10	12	1994	1	DM	F	37	45
10	12	1994	24				
10	12	1994	23				
10	13	1994	3	RM	F	18	14
10	13	1994	4	DM	F	37	37
10	13	1994	3	PP	F	22	19
10	13	1994	4	DM	F	22	14
10	13	1994	3	PP	F	23	14
10	13	1994	9	DO	F	37	48
10	13	1994	4	PF	F	14	
10	13	1994	8	DO	F	36	52
10	13	1994	13	DM	M	37	44
10	13	1994	11	DM	M	36	39
10	13	1994	14	DM	M	36	42
10	13	1994	4	DM	F	37	42
10	13	1994	14	DM	M	37	48
10	13	1994	14	DM	M	36	44
10	13	1994	11	DM	M	38	44
10	13	1994	13	PP	F	22	18
10	13	1994	3	PP	F	22	14
10	13	1994	16	RM	F	16	15
10	13	1994	4	PF	M	15	7
10	13	1994	4	PF	F	16	
10	13	1994	8	OL	F	21	18
10	13	1994	5	PP	M	22	16
10	13	1994	6	PP	M	22	14
10	13	1994	4	DM	M	36	39
10	13	1994	9	DM	F	37	43
10	13	1994	8	DM	M	36	42
10	13	1994	8	DM	F	37	48
10	13	1994	13	OL	M	29	12
10	13	1994	8	DM	M	35	44
10	13	1994	9	DM	M	38	42
10	13	1994	15				
10	13	1994	10				
11	1	1994	21	PF	F	16	7
11	1	1994	7	RM	F	17	15
11	1	1994	12	DO	M	37	50
11	1	1994	17	DM	F	35	42
11	1	1994	2	DM	M	36	44
11	1	1994	1	DM	F	35	27
11	1	1994	24	PE	M	20	18
11	1	1994	17	PF	F	17	7
11	1	1994	18	PF	F	17	8
11	1	1994	2	DO	M	37	50
11	1	1994	12	NL	M	34	226
11	1	1994	21	PF	M	16	
11	1	1994	12	DM	F	36	40
11	1	1994	17	DM	M	36	41
11	1	1994	18	PF	F	16	8
11	1	1994	20	PF	M	15	7
11	1	1994	22	DM	F	36	23
11	1	1994	1	DM	F	36	36
11	1	1994	12	DM	M	36	38
11	1	1994	19	PF	F	15	9
11	1	1994	12	DM	F	37	38
11	1	1994	19	PF	M	16	9
11	1	1994	21	PF	F	15	7
11	1	1994	17	DM	F	36	42
11	1	1994	17	AH			
11	1	1994	1	DM	F	35	24
11	1	1994	2	DO	M	36	47
11	1	1994	1	PF	F	16	7
11	1	1994	21	PF	F	15	7
11	1	1994	1	DM	F	37	43
11	1	1994	23				
11	2	1994	6	AH			
11	2	1994	13	DM	M	35	42
11	2	1994	13	PF	F	13	7
11	2	1994	14	DM	M	36	36
11	2	1994	14	DM	M	35	45
11	2	1994	4	PF	F	14	6
11	2	1994	6	PF	F	16	8
11	2	1994	15	AH			
11	2	1994	11	DM	M	37	42
11	2	1994	14	DM	M	37	47
11	2	1994	11	DM	M	38	41
11	2	1994	4	DM	M	37	45
11	2	1994	8	DO	F	37	39
11	2	1994	9	DM	F	36	42
11	2	1994	9	DM	M	36	39
11	2	1994	13	OL	M	20	
11	2	1994	4	DM	F	36	36
11	2	1994	8	DM	M	37	43
11	2	1994	5	PP	M	22	19
11	2	1994	6	PP	M	22	14
11	2	1994	5	OL	F	20	22
11	2	1994	9	DM	M	37	40
11	2	1994	8	DM	M	36	44
11	2	1994	8	DM	F	35	44
11	2	1994	8	DM	M	35	43
11	2	1994	11	DM	F	37	47
11	2	1994	3				
11	2	1994	10				
11	2	1994	16				
12	4	1994	18	PF	F	17	9
12	4	1994	18	PF	F	16	8
12	4	1994	12	DO	M	38	47
12	4	1994	24	PE	M	21	19
12	4	1994	24	PE	F	21	17
12	4	1994	2	DM	M	36	44
12	4	1994	18	PF	F		7
12	4	1994	1	DM	F	36	41
12	4	1994	19	PF	F	16	10
12	4	1994	2	DO	M	36	49
12	4	1994	17	DM	M	37	42
12	4	1994	22	AB			
12	4	1994	12	DM	M	36	38
12	4	1994	17	DM	M	36	41
12	4	1994	22	DM	F	37	42
12	4	1994	12	DM	F	37	38
12	4	1994	1	DM	F	36	45
12	4	1994	19	PF	M	16	9
12	4	1994	22	DM	F	37	38
12	4	1994	22	DM	F	35	28
12	4	1994	20	PF	M	16	7
12	4	1994	1	DM	M	36	45
12	4	1994	2	DO	M	39	46
12	4	1994	2	DO	M	37	46
12	4	1994	21	PF	F	16	7
12	4	1994	1	DM	M	37	44
12	4	1994	17	DM	M	37	52
12	4	1994	21	CB			
12	4	1994	1	DM	M	38	48
12	4	1994	12	DM	F	37	41
12	4	1994	19	AB			
12	4	1994	23				
12	5	1994	11	DM	M	38	44
12	5	1994	8	DO	M		37
12	5	1994	4	DM	M	36	44
12	5	1994	14	DM	M	36	43
12	5	1994	13	DM	M	37	43
12	5	1994	11	DM	M	39	43
12	5	1994	8	DO	F	36	48
12	5	1994	8	DM	M	36	46
12	5	1994	6	PF	F	16	8
12	5	1994	9	DM	F	37	40
12	5	1994	14	DM	M	37	46
12	5	1994	6	PF	F	16	7
12	5	1994	5	DM	M	38	47
12	5	1994	3	RM	F	16	16
12	5	1994	9	DX			
12	5	1994	15	OL	F	21	23
12	5	1994	9	AH			
12	5	1994	15	OL	M	22	19
12	5	1994	14	DM	M	37	44
12	5	1994	5	DM	F	39	43
12	5	1994	8	DM	M	34	46
12	5	1994	4	DM	F	36	38
12	5	1994	8	DM	F	36	40
12	5	1994	10				
12	5	1994	7				
12	5	1994	16				
1	11	1995	18	PF	F	16	7
1	11	1995	12	DO	M	36	47
1	11	1995	2	DO	M	36	51
1	11	1995	21	PF	F	14	7
1	11	1995	24	RM	M	15	10
1	11	1995	1	DM	M	38	46
